timestamp,q01_spol__musko,q01_spol__zensko,q02_godiste__2004,q02_godiste__2005,q02_godiste__2006,q02_godiste__2007,q02_godiste__2008,q02_godiste__other_selected,q02_godiste__other_text,q03_srednja_skola__matematicka_prirodoslovno_matematicka_gimnazija,q03_srednja_skola__opca_gimnazija,q03_srednja_skola__klasicna_gimnazija,q03_srednja_skola__jezicna_gimnazija,q03_srednja_skola__elektrotehnicka_skola,q03_srednja_skola__strukovna_skola_s_fizikom,q03_srednja_skola__strukovna_skola_bez_fizike,q03_srednja_skola__other_selected,q03_srednja_skola__other_text,q04_godine_fizike,q05_prosjek_srednja_skola__matematika,q05_prosjek_srednja_skola__fizika,q06_godina_zavrsetka_srednje,q07_godina_mature,q08_uspjeh_matura__matematika_niza_razina,q08_uspjeh_matura__matematika_visa_razina,q08_uspjeh_matura__fizika,q09_fakultet__ferit_preddiplomski_sveucilisni_eit,q09_fakultet__ferit_preddiplomski_sveucilisni_racunarstvo,q09_fakultet__ferit_preddiplomski_strucni_elektrotehnika,q09_fakultet__ferit_preddiplomski_strucni_racunarstvo,q09_fakultet__of,q09_fakultet__om,q09_fakultet__gf,q09_fakultet__ptf,q10_prvi_izbor_fakulteta,q11_motivacija_upis__dobro_matematicko_znanje,q11_motivacija_upis__praktican_rad,q11_motivacija_upis__racunalo_programiranje,q11_motivacija_upis__okolina_inzenjerska_zanimanja,q11_motivacija_upis__inzenjerska_zanimanja_cijenjena,q11_motivacija_upis__eksperimenti_u_obrazovanju,q11_motivacija_upis__prijatelji_tehnicki_fakulteti,q11_motivacija_upis__nagovor_roditelja,q11_motivacija_upis__other_selected,q11_motivacija_upis__other_text,q12_stav_01,q13_stav_01_obrazlozenje,q13_stav_01_obrazlozenje__char_count,q13_stav_01_obrazlozenje__word_count,q14_stav_02,q15_stav_03,q16_stav_03_obrazlozenje,q16_stav_03_obrazlozenje__char_count,q16_stav_03_obrazlozenje__word_count,q17_stav_04,q18_stav_05,q19_stav_05_obrazlozenje,q19_stav_05_obrazlozenje__char_count,q19_stav_05_obrazlozenje__word_count,q20_stav_06,q21_stav_07,q22_stav_08,q23_stav_09,q24_stav_10,q25_stav_11,q26_stav_11_obrazlozenje,q26_stav_11_obrazlozenje__char_count,q26_stav_11_obrazlozenje__word_count,q27_stav_12,q28_stav_12_obrazlozenje,q28_stav_12_obrazlozenje__char_count,q28_stav_12_obrazlozenje__word_count,q29_stav_13,q30_stav_14,q31_stav_15,q32_stav_15_obrazlozenje,q32_stav_15_obrazlozenje__char_count,q32_stav_15_obrazlozenje__word_count,q33_stav_16,q34_stav_17,q35_stav_18,q36_stav_18_obrazlozenje,q36_stav_18_obrazlozenje__char_count,q36_stav_18_obrazlozenje__word_count,q37_stav_19,q38_stav_20,q39_stav_21,q40_stav_22,q41_stav_23,q42_stav_24,q43_stav_25,q44_stav_26,q45_stav_27,q46_stav_28,q47_stav_29,q48_stav_30,q49_stav_30_obrazlozenje,q49_stav_30_obrazlozenje__char_count,q49_stav_30_obrazlozenje__word_count,q50_stav_31,q51_koncept_32__a,q51_koncept_32__b,q51_koncept_32__c,q51_koncept_32__d,q51_koncept_32__e,q52_koncept_33__a,q52_koncept_33__b,q52_koncept_33__c,q52_koncept_33__d,q52_koncept_33__e,q53_attention_check,q54_z1_odgovor__a,q54_z1_odgovor__b,q54_z1_odgovor__c,q54_z1_odgovor__d,q54_z1_odgovor__e,q55_z1_sigurnost_odgovor,q56_z1_obrazlozenje__i,q56_z1_obrazlozenje__ii,q56_z1_obrazlozenje__iii,q56_z1_obrazlozenje__iv,q56_z1_obrazlozenje__v,q56_z1_obrazlozenje__other_selected,q56_z1_obrazlozenje__other_text,q57_z1_sigurnost_obrazlozenje,q58_z2_odgovor__a,q58_z2_odgovor__b,q58_z2_odgovor__c,q58_z2_odgovor__d,q58_z2_odgovor__e,q59_z2_sigurnost_odgovor,q60_z2_obrazlozenje__i,q60_z2_obrazlozenje__ii,q60_z2_obrazlozenje__iii,q60_z2_obrazlozenje__iv,q60_z2_obrazlozenje__v,q60_z2_obrazlozenje__other_selected,q60_z2_obrazlozenje__other_text,q61_z2_sigurnost_obrazlozenje,q62_z3_odgovor__a,q62_z3_odgovor__b,q62_z3_odgovor__c,q62_z3_odgovor__d,q62_z3_odgovor__e,q63_z3_sigurnost_odgovor,q64_z3_obrazlozenje__i,q64_z3_obrazlozenje__ii,q64_z3_obrazlozenje__iii,q64_z3_obrazlozenje__iv,q64_z3_obrazlozenje__v,q64_z3_obrazlozenje__other_selected,q64_z3_obrazlozenje__other_text,q65_z3_sigurnost_obrazlozenje,q66_z4_odgovor__a,q66_z4_odgovor__b,q66_z4_odgovor__c,q66_z4_odgovor__d,q66_z4_odgovor__e,q67_z4_sigurnost_odgovor,q68_z4_obrazlozenje__i,q68_z4_obrazlozenje__ii,q68_z4_obrazlozenje__iii,q68_z4_obrazlozenje__iv,q68_z4_obrazlozenje__v,q68_z4_obrazlozenje__other_selected,q68_z4_obrazlozenje__other_text,q69_z4_sigurnost_obrazlozenje,aaps_01_aligned,aaps_02_aligned,aaps_03_aligned,aaps_04_aligned,aaps_05_aligned,aaps_06_aligned,aaps_07_aligned,aaps_08_aligned,aaps_09_aligned,aaps_10_aligned,aaps_11_aligned,aaps_12_aligned,aaps_13_aligned,aaps_14_aligned,aaps_15_aligned,aaps_16_aligned,aaps_17_aligned,aaps_18_aligned,aaps_19_aligned,aaps_20_aligned,aaps_21_aligned,aaps_22_aligned,aaps_23_aligned,aaps_24_aligned,aaps_25_aligned,aaps_26_aligned,aaps_27_aligned,aaps_28_aligned,aaps_29_aligned,aaps_30_aligned,aaps_31_aligned,aaps_32_aligned,aaps_33_aligned,kat1_alignment,kat1_alignment_percent,kat2_alignment,kat2_alignment_percent,kat3_alignment,kat3_alignment_percent,aaps_total_alignment,aaps_total_alignment_percent,z1_answer_correct,z1_reasoning_correct,z1_both_correct,z2_answer_correct,z2_reasoning_correct,z2_both_correct,z3_answer_correct,z3_reasoning_correct,z3_both_correct,z4_answer_correct,z4_reasoning_correct,z4_both_correct,concept_answer_score_total,concept_reasoning_score_total,concept_both_score_total
20.3.2026. 08:31:28,1,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,1,"Matematičku, prirodoslovno-matematičku gimnaziju",4,5.0,4.0,2025.0,2025.0,,2.0,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Zbog radnog mjesta nakon fakulteta | i zbog odabira gimnazije,2,"Ako baš ništa ne razumijem onda pitam za pomoć, ali ako nešto razumijem onda pokušam sam pa pitam kad zapnem.",109,20,4,3,"Treba prvo znati narediti matematički dio iz fizikalnih zakona i znanja, onda tek znati riješiti matematički dio.",113,17,4,4,"Ja mislim da izjava je točna, kako bi se riješavali zadatci iz fizike treba prvo poznavati zakone.",98,17,3,4,3,3,4,3,"Mislim da se ideja koju ta jednadžba predstavlja treba znati, manje za samu jednadžbu",85,14,2,Svakakve jednadžbe se mogu koristiti pri rješavanju problema ako imaju smisla,77,11,3,4,5,Skica pomaže vizualizirati problem i zapisati misli i opažanja,62,9,3,3,4,"Pomaže vizualizirati i zapisati opažanja, pomaže boje razumijeti zadatak.",73,9,3,4,4,3,2,4,4,3,3,4,4,4,"Ja imam problem vidjeti sve te simbole, i onda previše promišljam i znam pomiješati neke stvari s drugima, iako nema baš smisla, zato što imaju isti simbol",155,27,3,0,1,0,0,0,0,1,0,0,0,4,0,0,0,0,1,5,0,0,0,0,1,0,,4,0,0,0,1,0,4,0,0,0,1,0,0,,4,1,0,0,0,0,4,1,0,0,0,0,0,,4,1,0,0,0,0,4,0,1,0,0,0,0,,4,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0.5789473684210527,57.89473684210527,0.5238095238095238,52.38095238095239,0.6,60.0,0.5454545454545454,54.54545454545454,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20.3.2026. 08:32:14,1,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,1,"Strukovnu školu (strojarsku, građevinsku, medicinsku, …)",1,4.0,3.0,2025.0,2025.0,,2.0,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Smatram da su inženjerska zanimanja vrlo cijenjena (dobra plaća | velika mogućnost profesionalnog usavršavanja | ...),3,"Kad sam u situaciji da mogu prvo sam pokušati pronaći riješenje to i uradim, ali kada sam u situaciji da nemam drugo riješenje potražit ću pomoć.",145,26,3,4,Matematički dio je najveći dio zadatka ali ako mi ne razumijemo što radimo onda ni vrhusko znanje matematike nam neće pomoći.,125,21,4,3,B,1,1,4,4,1,5,5,1,Ne radim intuitivno,19,3,3,N,1,1,5,4,2,Ne praktikujem crtanje skica,28,4,1,1,1,Ne crtam ih,11,3,5,5,5,4,1,5,5,3,2,5,5,5,Navikao sam na brojeve i osjecam se sigurnije dok radim s njima,63,12,2,0,0,0,1,0,0,0,1,0,0,4,0,0,0,0,1,5,0,1,0,0,0,0,,5,0,0,0,0,1,3,0,0,1,0,0,0,,1,0,0,1,0,0,5,1,0,0,0,0,0,,3,1,0,0,0,0,4,0,0,1,0,0,0,,4,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0.631578947368421,63.1578947368421,0.5714285714285714,57.14285714285714,0.7,70.0,0.5757575757575758,57.57575757575758,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
20.3.2026. 08:32:37,1,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,1,Elektrotehničku školu,2,5.0,4.0,2025.0,2025.0,,2.0,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Pokazujem sklonost prema praktičnom radu (izrađujem makete | jednostavne uređaje | spretno koristim različite mjerne instrumente | mogu obavljati različite kućne popravke | ...)) | Smatram da su inženjerska zanimanja vrlo cijenjena (dobra plaća | velika mogućnost profesionalnog usavršavanja | ...),5,Pa ako ne znam kako započeti onda ču sjediti sam na mjestu i ništa ne raditi jer se najvjerojatnije neću sjetit kako se zadatak radi. Tako je bolje onda pitati da pomogne bar na početku pa se možda prisjetim.,208,39,4,2,"Pa u jednu ruku je bitno znati ako skračujemo neke stvari ili slično kod računanja. Ali najvažniji dio zadatka je mislim postaviti
i imati predodžbu o zadatku da ga znamo riješiti.",180,31,4,5,"Pa ubiti je to tako, tražimo formule povezane sa gradivom i sa zadatkom te pomoću podataka koje smo dobili uz zadatak uzimamo odgovarajuće formule i pokušavamo riješiti zadatak.",177,28,3,5,4,4,5,2,Potrebno je znati sve elemente u formuli i koja im je svrha tako da bi znali kako zapravo djeluje ta formula na određenu stvar i da imamo razumijevanje o zadatku. Za neke formule možda nije potrebno veliko objašnjenje ako ga nema a bitno je samo da se tako koristi.,265,49,2,"Pa to nije točno jer  ima više jednadžbi koje mogu utjecati na isti stvar ali ne moraju, znači mogu se odnositi primarno na možda jednu podjelu zadataka ali ne na specifično jednu situaciju. Onda možemo kombinirati među formulama da pronađemo onu koja valja.",258,43,4,4,5,"Pa općenito je lakše rješavati stvari i probleme kada ih vidimo a ne samo pročitamo, tako da je skiciranje važan dio zadatka kako bi si lakše predočili šta se i kako dešava u zadatku.",183,34,3,3,3,Ovisno o situaciji. Ako će meni olakšati onda fa ili ako se uopće ne mogu sjetiti rješavanju zadatka onda mi možda skica/dijagram pomogne. Ali da bez razloga crtam u nekim jednostavnim zadacima to mislim da nema potrebe pa ni neću crtat.,237,41,4,4,5,4,5,3,5,4,3,3,4,4,"Pa nekako da, malo je teže riješiti neki zadatak sa simbolima nego sa brojkama koje možemo samo uvrstiti u formulu i riješiti. No kof simbola moramo skraćivati itd. ",165,28,3,0,1,0,0,0,0,0,1,0,0,4,0,0,0,1,0,4,0,1,0,0,0,0,,3,0,0,0,1,0,3,0,1,0,0,0,0,,3,0,1,0,0,0,5,1,0,0,0,0,0,,4,0,1,0,0,0,3,1,0,0,0,0,0,,3,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0.6842105263157895,68.42105263157895,0.6190476190476191,61.904761904761905,0.4,40.0,0.5757575757575758,57.57575757575758,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
20.3.2026. 09:53:14,1,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,1,"Strukovnu školu (strojarsku, građevinsku, medicinsku, …)",4,3.0,4.0,2025.0,2025.0,,2.0,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,Ljudi ili bližoj okolini imam ljude inženjerskih zanimanja | Ima dosta para u poslu,3,Pa kao zavisi od zadatka ako uspijem nekad ono nesta iskombinirati,66,11,4,3,Pa treba znati matematiku da bi mogli rjesavat zadatake iz fizike,65,11,5,3,Znaci i to ali i znaci razumijevanje toga sto se desava u prirodi,65,13,3,4,1,2,3,4,Pa to je točna izjava ali se ipak mora znati sta je šta u jednadzbi,67,15,4,Pa svaka drukcije okolina ili drugačiji scenarij ima svoju jednadžbu,68,10,3,4,4,Zbog toga si mogu lakše predočiti  to,37,7,4,3,2,Nevolim raditi ono sto nije potrebno,36,6,3,4,3,2,4,3,4,4,4,3,3,3,Ja mislim da to zavisi od osobe do osobe,40,9,2,1,0,0,0,0,1,0,0,0,0,4,0,0,0,1,0,4,0,1,0,0,0,0,,3,0,0,1,0,0,4,0,0,1,0,0,0,,3,0,1,0,0,0,2,1,0,0,0,0,0,,2,0,1,0,0,0,4,1,0,0,0,0,0,,2,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0.42105263157894735,42.10526315789473,0.2857142857142857,28.57142857142857,0.2,20.0,0.36363636363636365,36.36363636363637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.3.2026. 09:56:03,1,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,1,Opću gimnaziju,4,4.0,3.0,2025.0,2025.0,,3.0,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Pokazujem sklonost prema praktičnom radu (izrađujem makete | jednostavne uređaje | spretno koristim različite mjerne instrumente | mogu obavljati različite kućne popravke | ...)),1,"Ako nisam siguran kako započeti, tražim odgovore onlajn. A ako ni tada pitam kolegu koji ide samnom na smjer.",109,19,3,1,Po meni je u fizici najbitnije postaviti zadatak a matematički deo je najlakši dio toga,87,15,4,5,"Slažem se sa izjavom potpuno.
Tako ih ja osobno riješavam",57,10,3,3,1,4,5,5,Ja osobno pokušavam da i razumijem jednadžbe ali teže mi ide. Te mi je lakše samo ih iskoristiti bez nekog preteranog razumijevanja,131,22,3,Ima nekih takvih formula ali dobra većina se može koristiti svugdje ne samo u nekim specifičnim situacijama,107,17,4,3,5,Skice i dijagrami mi dosta pomažu u razumijevanju ali i u riješavanju zadataka,78,13,3,5,5,"Koristim ih kako bi ja lakše shvatio i uradio zadatke, čak i kada nema razloga za to",84,17,5,3,3,4,3,5,4,5,2,3,4,2,"Po mom iskustvu, svakako rješavam zadatke da sa simbolima sve riješima i onda na kraju samo uvrstim brojčane vrijednosti.",121,19,5,0,1,0,0,0,0,0,1,0,0,4,0,0,0,1,0,3,0,1,0,0,0,0,,3,0,0,0,1,0,5,0,0,0,1,0,0,,4,1,0,0,0,0,3,1,0,0,0,0,0,,4,1,0,0,0,0,2,0,1,0,0,0,0,,3,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0.5263157894736842,52.63157894736842,0.7142857142857143,71.42857142857143,0.6,60.0,0.5757575757575758,57.57575757575758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.3.2026. 09:56:18,1,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,1,"Strukovnu školu (strojarsku, građevinsku, medicinsku, …)",4,4.0,3.0,2025.0,2025.0,,2.0,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Smatram da su inženjerska zanimanja vrlo cijenjena (dobra plaća | velika mogućnost profesionalnog usavršavanja | ...),5,Zato što me strah i imam lošeg iskustva kada treba rješiti zadatak koji ne razumijem i ne tražim pomoć jer mislim da će imati loše mišljenje o meni,147,28,2,4,Ako ne znam matematiku kako bi onda to trebao rješiti ,54,10,2,4,Vrlo često je potrebno znati rješavati sustav jednadžbi kako bi znali rješiti zadatak,85,13,1,2,3,3,2,2,Ne koristim jednadžbe rutinski ,31,4,3,Neke se odnose samo na jeku situaciju a neke možemo povezati s ostalim ,71,13,3,2,3,Rijetko kada ,13,2,3,3,2,Ne crtam ako ne treba ,22,5,3,3,3,3,3,2,4,3,1,1,3,3,Da jer mi je to malo strano,27,7,1,0,0,0,0,1,0,0,1,0,0,4,0,1,0,0,0,4,0,1,0,0,0,0,,4,0,0,0,1,0,3,0,1,0,0,0,0,,3,1,0,0,0,0,5,1,0,0,0,0,0,,5,0,0,1,0,0,3,0,1,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.09523809523809523,9.523809523809524,0.0,0.0,0.06060606060606061,6.0606060606060606,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
20.3.2026. 09:56:40,1,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,1,Elektrotehničku školu,2,4.0,4.0,2025.0,2025.0,,2.0,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,Smatram da su inženjerska zanimanja vrlo cijenjena (dobra plaća | velika mogućnost profesionalnog usavršavanja | ...) | Tijekom dosadašnjeg obrazovanja često smo u suradnji s nastavnicima obavljali i osmišljavali zanimljive eksperimente iz fizike i drugih predmeta iz STEM područja,1,Znam nešto i sam zaključiti,27,5,5,3,Ovisi o zadatcima,17,3,3,4,Koritimo formule za rješavanje da,33,5,2,4,3,3,4,3,Trudim se razumijeti ih i znato koristiti,41,7,3,Ima puno formula koje se odnose na iste stvari,46,9,4,4,4,Skuca pomaže vizualizirati problem,34,4,3,3,2,Ovisi koliko je težak zadatak znam li to u glavi,48,10,3,4,4,4,1,3,4,3,3,4,4,4,Teže mi je jer ne znam se potpuno orjentirati,45,9,3,0,1,0,0,0,0,1,0,0,0,4,0,1,0,0,0,3,0,1,0,0,0,0,,3,0,0,0,1,0,3,0,0,0,1,0,0,,3,0,0,0,0,1,3,0,0,0,0,1,0,,3,0,0,0,0,1,3,0,0,1,0,0,0,,3,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0.5263157894736842,52.63157894736842,0.5238095238095238,52.38095238095239,0.7,70.0,0.48484848484848486,48.484848484848484,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
20.3.2026. 09:57:36,1,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,1,Elektrotehničku školu,4,5.0,3.0,2025.0,2025.0,,2.0,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Pokazujem sklonost prema praktičnom radu (izrađujem makete | jednostavne uređaje | spretno koristim različite mjerne instrumente | mogu obavljati različite kućne popravke | ...)) | Smatram da su inženjerska zanimanja vrlo cijenjena (dobra plaća | velika mogućnost profesionalnog usavršavanja | ...),3,"Istina, moram pitati nastavnika da mi pomogne",45,7,1,2,Teže je postaviti zadatak od samog matematičkog rješavanja,58,8,4,4,Istina,6,1,2,4,2,3,4,4,Tako je,7,2,2,Netočno fizika ima malo jednadžbi koje kombiniramo i tako rješavamo probleme,76,11,4,4,5,Vrlo korisno je imati skicu ,28,5,3,4,2,Crtam skice samo kada je potrebno iako znam da su korisne,57,11,2,4,4,4,1,5,5,4,4,4,4,5,Kroz moju naviku lakše mi je je uvrštavati brojeve te uz njih doći do konačnog rješenja,87,16,1,0,1,0,0,0,0,0,1,0,0,4,0,0,0,0,1,4,0,1,0,0,0,0,,3,0,0,0,1,0,2,1,0,0,0,0,0,,1,1,0,0,0,0,2,1,0,0,0,0,0,,2,1,0,0,0,0,1,0,1,0,0,0,0,,1,0,0,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0.631578947368421,63.1578947368421,0.6666666666666666,66.66666666666666,0.8,80.0,0.6363636363636364,63.63636363636363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.3.2026. 09:58:24,0,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,1,"Matematičku, prirodoslovno-matematičku gimnaziju",4,3.0,4.0,2025.0,2025.0,,3.0,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Ljudi ili bližoj okolini imam ljude inženjerskih zanimanja | Smatram da su inženjerska zanimanja vrlo cijenjena (dobra plaća | velika mogućnost profesionalnog usavršavanja | ...),1,Smatram da postoje razne metode kako poceti rjesavati zadatak iako ga ne znate.,79,13,2,1,Puno je bitnije znati fizikalne zakone i pravila nego matematicno racunanje kada su u pitanju zadaci fizike i slicnih predmeta.,127,20,3,3,Treba znati i fizikalne zakone i teoriju.,41,7,2,2,1,4,4,3,Nekad se izgubim.,17,3,3,mislim da postoji puno zadataka u kojima se moze pronaci slicnost,65,11,4,2,4,neke stvari je lakse rjesiti ako ih vizualiziras,48,8,3,3,4,"kao sto sam rekla, lakse je kad se vizualizira",46,9,3,4,4,4,2,4,4,3,3,4,4,1,s brojevima se covjek lako pogubi i brzo izgubi te je teze pronaci gresku ukoliko kroz postupak idete brojevima,111,19,5,0,1,0,0,0,0,1,0,0,0,4,0,0,0,0,1,4,0,0,0,0,1,0,,4,0,0,0,1,0,4,0,1,0,0,0,0,,4,1,0,0,0,0,4,1,0,0,0,0,0,,3,0,0,1,0,0,1,0,1,0,0,0,0,,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.5263157894736842,52.63157894736842,0.7619047619047619,76.19047619047619,0.9,90.0,0.6060606060606061,60.60606060606061,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0
20.3.2026. 09:58:25,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,1,Elektrotehničku školu,4,4.0,4.0,2025.0,2025.0,,3.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,Pokazujem sklonost prema praktičnom radu (izrađujem makete | jednostavne uređaje | spretno koristim različite mjerne instrumente | mogu obavljati različite kućne popravke | ...)) | Ljudi ili bližoj okolini imam ljude inženjerskih zanimanja | Smatram da su inženjerska zanimanja vrlo cijenjena (dobra plaća | velika mogućnost profesionalnog usavršavanja | ...),3,Pokušam pronaći odgovor u uđbeniku ako postoji ili ptam nekog od kolega.,72,12,2,3,Mislim da je teže shvatiti što treba i sa kojim vrijednostima računati nego sama matematika u zadatcima.,104,17,4,3,"Večina zadataka u fizici se rješava pomoću nekakve skice te se pomocu prikaza sa skice pronalaze vrijednosti, ako ih nema zapisujemo ih kao jednadžbu tj. formulu",161,26,2,3,2,3,4,4,Jednadžbe je moguće zapisati razumijevanjem slice koja prikazuje zadatak(npr. vektorski prikaz sila),100,12,3,"Više jednadžbi se može odnostit na jednu situaciju, isto tako možemo biše situacija povezati s jednom jednadžbom",112,17,4,5,4,Lakse mi je predociti problem,29,5,3,3,2,Ako mislim da mi nije skica potrebna onda ju ne crtam,53,11,2,1,4,2,3,5,1,4,3,4,3,1,Jednostavinje mi je snaci se u zadatku kada koristim simbole nego da imam gomilu nekakvih brojeva,97,16,5,0,0,1,0,0,0,1,0,0,0,4,0,0,1,0,0,4,0,0,0,0,1,0,,4,0,0,0,1,0,4,0,0,0,1,0,0,,4,0,0,1,0,0,3,0,0,1,0,0,0,,5,0,0,0,0,1,4,0,0,0,0,1,0,,4,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0.42105263157894735,42.10526315789473,0.47619047619047616,47.61904761904761,0.4,40.0,0.3939393939393939,39.39393939393939,1,1,1,0,0,0,1,0,0,0,0,0,2,1,1
20.3.2026. 09:58:31,1,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,1,Elektrotehničku školu,4,4.0,4.0,2025.0,2025.0,,3.0,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,Dobro poznajem i zanima me računalo (dobro poznajem programiranje | u mogućnosti sam prilično samostalno nadograditi i popraviti software i hardware računala | ...),1,Pozvat cu asistenta,19,3,3,4,Mislim da je to bitno,21,5,4,3,Da ,3,1,2,5,1,4,3,4,Treba ih razumjeti da bi ih mogo primjeniti,43,8,4,Da ima puno,11,3,5,4,5,Da jer mi skica pomogne skontati nesto u zadatku sta nisam primjetio u tekstu,77,14,4,3,2,Zaboravim crtat,15,2,3,2,4,2,3,3,4,2,3,2,3,3,Ovisi o situaciji ali nekad s brojevima se covjek moze pogubiti i moze zamjeniti nemi broj i zbog toga zeznuti zadatak,118,21,3,0,1,0,0,0,0,1,0,0,0,4,0,0,1,0,0,5,0,0,0,1,0,0,,5,0,0,0,1,0,3,0,0,1,0,0,0,,1,0,0,1,0,0,1,0,1,0,0,0,0,,1,1,0,0,0,0,1,0,0,1,0,0,0,,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0.47368421052631576,47.368421052631575,0.2857142857142857,28.57142857142857,0.2,20.0,0.36363636363636365,36.36363636363637,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0
20.3.2026. 09:58:38,1,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,1,Elektrotehničku školu,4,3.0,3.0,2025.0,2025.0,,2.0,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Ljudi ili bližoj okolini imam ljude inženjerskih zanimanja | Smatram da su inženjerska zanimanja vrlo cijenjena (dobra plaća | velika mogućnost profesionalnog usavršavanja | ...),4,Nisam neki fizičar,18,3,4,3,Smatram da je oboje bitno ,26,5,3,4,Mislim da,9,2,4,5,2,3,5,3,Ako nije intuitivno ali mi treba za zadatak onda moram koristiti te jednadzbe,77,13,3,Pa neznam,9,2,5,5,5,Vizualno razmisljanje mi olaksava rijesavanje zadatak pogotovo kod fizike,73,9,3,1,2,Nevidim potrebu za crtanjem skice za sve zadatke ako ih dovoljno razumijem,74,12,1,3,4,4,3,5,3,4,2,5,4,1,Ako znas jedno znas i drugo mozda je sa simbolima cak i lakse jer ne vuces neke decimale ili potencije se mogu izgubiti u racunanju,131,25,5,0,1,0,0,0,0,0,0,1,0,4,0,0,0,1,0,3,0,1,0,0,0,0,,1,0,0,1,0,0,2,1,0,0,0,0,0,,2,0,0,1,0,0,1,0,0,1,0,0,0,,1,1,0,0,0,0,2,0,1,0,0,0,0,,2,0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,0.631578947368421,63.1578947368421,0.5714285714285714,57.14285714285714,0.6,60.0,0.5151515151515151,51.515151515151516,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
